Timestamp,UID,Time,Name,Target,Info,State,Version
4/16/2018 10:06:19,Windows-Firefox-7012589111871221,1523891181944,mousedown,input#event-start-date.form-control,"{""which"":1,""pageX"":768,""pageY"":141}",,B
4/16/2018 10:06:20,Windows-Firefox-7012589111871221,1523891182778,mousedown,input#event-start-date.form-control,"{""which"":1,""pageX"":776,""pageY"":143}",,B
4/16/2018 10:06:21,Windows-Firefox-7012589111871221,1523891183504,keydown,input#event-start-date.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:21,Windows-Firefox-7012589111871221,1523891183690,keydown,input#event-start-date.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:22,Windows-Firefox-7012589111871221,1523891184252,keydown,input#event-start-date.form-control,"{""which"":48,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:22,Windows-Firefox-7012589111871221,1523891184388,keydown,input#event-start-date.form-control,"{""which"":49,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:23,Windows-Firefox-7012589111871221,1523891186086,mousedown,input#event-end-date.form-control,"{""which"":1,""pageX"":1059,""pageY"":137}",,B
4/16/2018 10:06:24,Windows-Firefox-7012589111871221,1523891186964,mousedown,input#event-end-date.form-control,"{""which"":1,""pageX"":1059,""pageY"":134}",,B
4/16/2018 10:06:25,Windows-Firefox-7012589111871221,1523891188094,keydown,input#event-end-date.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:25,Windows-Firefox-7012589111871221,1523891187934,keydown,input#event-end-date.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:26,Windows-Firefox-7012589111871221,1523891188890,keydown,input#event-end-date.form-control,"{""which"":50,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:26,Windows-Firefox-7012589111871221,1523891188936,keydown,input#event-end-date.form-control,"{""which"":52,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:31,Windows-Firefox-7012589111871221,1523891193340,mousedown,label.btn.btn-outline-primary,"{""which"":1,""pageX"":734,""pageY"":224}",,B
4/16/2018 10:06:31,Windows-Firefox-7012589111871221,1523891194134,mousedown,input#recurrent-event-end-date.form-control,"{""which"":1,""pageX"":732,""pageY"":304}",,B
4/16/2018 10:06:35,Windows-Firefox-7012589111871221,1523891197588,mousedown,div#recurrent-event-end-date-row.hidden,"{""which"":1,""pageX"":967,""pageY"":310}",,B
4/16/2018 10:06:43,Windows-Firefox-7012589111871221,1523891205716,mousedown,input#recurrent-event-end-date.form-control,"{""which"":1,""pageX"":690,""pageY"":295}",,B
4/16/2018 10:06:46,Windows-Firefox-7012589111871221,1523891208336,mousedown,div#recurrent-event-end-date-row.hidden,"{""which"":1,""pageX"":910,""pageY"":298}",,B
4/16/2018 10:06:47,Windows-Firefox-7012589111871221,1523891209980,failure,document,"{""passed"":false}",,B
4/16/2018 10:06:47,Windows-Firefox-7012589111871221,1523891209810,mousedown,button#create-event-button.btn.btn-outline-primary,"{""which"":1,""pageX"":904,""pageY"":357}",,B
4/16/2018 10:06:54,Windows-Firefox-7012589111871221,1523891216242,mousedown,button#new-event-button.btn.btn-primary.btn-lg.col-lg-6,"{""which"":1,""pageX"":863,""pageY"":357}",,B
4/16/2018 10:06:55,Windows-Firefox-7012589111871221,1523891217602,mousedown,input#event-end-date.form-control,"{""which"":1,""pageX"":1032,""pageY"":140}",,B
4/16/2018 10:06:56,Windows-Firefox-7012589111871221,1523891218448,mousedown,input#event-end-date.form-control,"{""which"":1,""pageX"":1038,""pageY"":140}",,B
4/16/2018 10:06:56,Windows-Firefox-7012589111871221,1523891219008,mousedown,input#event-end-date.form-control,"{""which"":1,""pageX"":1038,""pageY"":140}",,B
4/16/2018 10:06:57,Windows-Firefox-7012589111871221,1523891220122,keydown,input#event-end-date.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:58,Windows-Firefox-7012589111871221,1523891220362,keydown,input#event-end-date.form-control,"{""which"":55,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:06:59,Windows-Firefox-7012589111871221,1523891221330,mousedown,button#create-event-button.btn.btn-outline-primary,"{""which"":1,""pageX"":1051,""pageY"":286}",,B
4/16/2018 10:06:59,Windows-Firefox-7012589111871221,1523891221420,success,document,"{""passed"":true}",,B
4/16/2018 10:07:01,Windows-Firefox-7012589111871221,1523891223428,mousedown,button#new-event-button.btn.btn-primary.btn-lg.col-lg-6,"{""which"":1,""pageX"":1086,""pageY"":379}",,B
4/16/2018 10:07:06,Windows-Firefox-7012589111871221,1523891228860,mousedown,label.btn.btn-outline-primary,"{""which"":1,""pageX"":610,""pageY"":140}",,B
4/16/2018 10:07:07,Windows-Firefox-7012589111871221,1523891229722,mousedown,input#all-day-event-date.form-control,"{""which"":1,""pageX"":791,""pageY"":140}",,B
4/16/2018 10:07:09,Windows-Firefox-7012589111871221,1523891231358,mousedown,td.xdsoft_date.xdsoft_day_of_week6.xdsoft_weekend div,"{""which"":1,""pageX"":869,""pageY"":274}",,B
4/16/2018 10:07:10,Windows-Firefox-7012589111871221,1523891232216,mousedown,div.card.col-lg-6,"{""which"":1,""pageX"":825,""pageY"":51}",,B
4/16/2018 10:07:11,Windows-Firefox-7012589111871221,1523891233174,mousedown,input#event-name.form-control,"{""which"":1,""pageX"":851,""pageY"":66}",,B
4/16/2018 10:07:11,Windows-Firefox-7012589111871221,1523891233260,keydown,input#event-name.form-control,"{""which"":17,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:11,Windows-Firefox-7012589111871221,1523891233466,keydown,input#event-name.form-control,"{""which"":65,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:11,Windows-Firefox-7012589111871221,1523891233552,keydown,input#event-name.form-control,"{""which"":17,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:11,Windows-Firefox-7012589111871221,1523891234116,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:11,Windows-Firefox-7012589111871221,1523891234204,keydown,input#event-name.form-control,"{""which"":17,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:12,Windows-Firefox-7012589111871221,1523891234284,keydown,input#event-name.form-control,"{""which"":65,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:13,Windows-Firefox-7012589111871221,1523891235510,keydown,input#event-name.form-control,"{""which"":16,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:13,Windows-Firefox-7012589111871221,1523891236046,keydown,input#event-name.form-control,"{""which"":71,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:14,Windows-Firefox-7012589111871221,1523891236578,keydown,input#event-name.form-control,"{""which"":84,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:14,Windows-Firefox-7012589111871221,1523891236636,keydown,input#event-name.form-control,"{""which"":79,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:14,Windows-Firefox-7012589111871221,1523891236776,keydown,input#event-name.form-control,"{""which"":32,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:14,Windows-Firefox-7012589111871221,1523891236162,keydown,input#event-name.form-control,"{""which"":79,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:14,Windows-Firefox-7012589111871221,1523891236232,keydown,input#event-name.form-control,"{""which"":32,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:13,Windows-Firefox-7012589111871221,1523891235986,keydown,input#event-name.form-control,"{""which"":16,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:14,Windows-Firefox-7012589111871221,1523891237154,keydown,input#event-name.form-control,"{""which"":66,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:15,Windows-Firefox-7012589111871221,1523891237318,keydown,input#event-name.form-control,"{""which"":82,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:15,Windows-Firefox-7012589111871221,1523891237408,keydown,input#event-name.form-control,"{""which"":79,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:15,Windows-Firefox-7012589111871221,1523891237572,keydown,input#event-name.form-control,"{""which"":79,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:15,Windows-Firefox-7012589111871221,1523891237696,keydown,input#event-name.form-control,"{""which"":75,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:16,Windows-Firefox-7012589111871221,1523891238548,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:16,Windows-Firefox-7012589111871221,1523891238692,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:16,Windows-Firefox-7012589111871221,1523891238852,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:16,Windows-Firefox-7012589111871221,1523891239006,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:17,Windows-Firefox-7012589111871221,1523891239172,keydown,input#event-name.form-control,"{""which"":8,""pageX"":0,""pageY"":0}",,B
4/16/2018 10:07:17,Windows-Firefox-7012589111871221,1523891239406,keydown,input#event-name.form-control,"{""which"":16,""pageX"":0,""pageY"":0}",,B
